id,title,mpaa_rating,studio,franchise,budget,dom_gross,world_gross,dom_net,world_net,popularity,user_rating,total_votes,rating_id,release_date,is_franchise,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War,Western
tt6263642,Generation Iron 2,PG-13,Vladar Company,Generation Iron,,0.005,0.005,,,9.764,6.4,1846.0,3,2017-05-12,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0800003,Delta Farce,PG-13,Lionsgate,,,9.959,10.693,,,9.76,4.3,85.0,3,2007-05-11,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0122459,Return To Me,PG,Metro-Goldwyn-Mayer (MGM),,34.152,46.521,49.287,12.369,15.135,9.76,6.4,174.0,2,2000-04-07,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt1714209,In The Land Of Blood And Honey,R,FilmDistrict,,14.914,0.349,0.983,-14.565,-13.931,9.759,5.25,32883.0,4,2011-12-23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
tt0363780,Lymelife,R,Screen Media Films,,,0.507,0.65,,,9.758,6.1,85.0,4,2008-09-08,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0454776,Amazing Grace,PG,IDP Distribution,,,26.666,40.305,,,9.757,6.9,187.0,2,2006-09-16,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1092634,Shanghai,R,,,,0.054,17.947,,,9.756,6.25,8763.0,4,2010-06-10,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False
tt0472062,Charlie Wilsons War,R,Universal Pictures,,91.87,81.655,146.359,-10.215,54.489,9.747,6.5,907.0,4,2007-12-19,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt1139282,Stolen,R,IFC Films,,,0.009,0.009,,,9.738,6.0,51.0,4,2009-10-10,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
tt0772178,Kickin It Old Skool,PG-13,Yari Film Group Releasing,,,5.515,5.748,,,9.738,4.4,53.0,3,2007-04-27,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3147312,Desierto,R,STX Entertainment,,,2.136,5.255,,,9.73,6.05,8481.0,4,2015-04-12,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
tt5628302,Beast,R,Roadside Attractions,,,0.821,1.789,,,9.728,6.75,7336.0,4,2017-09-09,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
tt0356614,Foolproof,R,Odeon,,7.793,0.463,0.806,-7.33,-6.987,9.727,6.2,94.0,4,2003-10-03,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0210382,The Weight Of Water,R,Lionsgate,,,0.155,0.457,,,9.724,5.9,106.0,4,2000-09-25,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
tt1772925,Jiro Dreams Of Sushi,PG,Magnolia Pictures,,,2.928,3.089,,,9.723,7.85,31272.0,2,2011-06-11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt0280720,The Guru,R,Universal Pictures,,,4.207,32.792,,,9.723,5.2,145.0,4,2002-08-21,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt1371155,Made In Dagenham,R,Sony Pictures Classics,,,1.285,14.812,,,9.722,6.95,13311.0,4,2010-09-11,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt0195778,Here On Earth,PG-13,Twentieth Century Fox,,21.345,14.973,15.472,-6.372,-5.873,9.721,5.5,99.0,3,2000-03-23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0342167,Camp,PG-13,IFC Films,,,2.19,3.638,,,9.72,5.7,66.0,3,2003-09-05,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
tt1046947,Last Chance Harvey,PG-13,Overture Films,,,17.922,39.203,,,9.715,6.2,169.0,3,2008-12-25,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0972883,Red,R,Magnolia Pictures,RED,,0.006,0.019,,,9.713,6.7,102.0,4,2008-08-08,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
tt0377107,Proof,PG-13,Miramax,,25.742,9.699,18.264,-16.043,-7.478,9.713,6.4,437.0,3,2005-09-05,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
tt3065132,He Named Me Malala,PG-13,Fox Searchlight Pictures,,,2.848,3.664,,,9.712,6.800000000000001,4287.0,3,2015-09-12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt2920808,Gods Pocket,R,IFC Films,,,0.185,0.451,,,9.711,6.0,10209.0,4,2014-05-09,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt6418918,Little Woods,R,Neon,,,0.147,0.169,,,9.709,5.9,632.0,4,2019-04-19,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
tt1155592,Man On Wire,PG-13,Magnolia Pictures,,2.287,3.566,6.546,1.279,4.259,9.707,7.5,588.0,3,2008-07-25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt2965412,Comet,R,IFC Films,,,0.009,0.021,,,9.701,6.75,16525.0,4,2014-12-05,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
tt0791304,Georgia Rule,R,Universal Pictures,,24.499,23.265,28.063,-1.234,3.564,9.701,5.9,305.0,4,2007-05-11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1613023,Beats Rhymes & Life The Travels Of A Tribe Called Quest,R,Sony Pictures Classics,,,1.377,1.377,,,9.7,7.35,3286.0,4,2011-07-08,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
tt1885300,Best Man Down,PG-13,Magnolia Pictures,,,0.002,0.002,,,9.699,6.45,8911.0,3,2012-10-20,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1274300,The Tempest,PG-13,Miramax,,23.456,0.326,0.401,-23.13,-23.055,9.695,5.5,7145.0,3,2010-12-10,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
tt0418279,Transformers,PG-13,DreamWorks,Transformers,183.74,391.055,869.347,207.315,685.607,9.693,6.7,7987.0,3,2007-06-27,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0210065,Gangster No 1,R,IFC Films,,,0.044,0.044,,,9.686,6.6,114.0,4,2000-06-09,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
tt1894476,How I Live Now,R,Magnolia Pictures,,,0.067,1.025,,,9.679,6.55,26730.0,4,2013-09-10,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False
tt0817545,The Power Of Few,R,Steelyard Pictures,,,0.028,0.051,,,9.668,5.1,3369.0,4,2013-02-15,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1702425,Casa De Mi Padre,R,Lionsgate,,,6.654,9.51,,,9.664,5.4,19364.0,4,2012-03-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
tt2910274,Obvious Child,R,A24,,1.089,3.403,3.622,2.314,2.533,9.663,6.699999999999999,21848.0,4,2014-06-06,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt3766394,Hello My Name Is Doris,R,Roadside Attractions,,,15.413,15.642,,,9.66,6.449999999999999,17763.0,4,2015-11-27,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0978759,Frozen River,R,Sony Pictures Classics,,1.204,3.023,6.914,1.819,5.71,9.659,6.6,197.0,4,2008-08-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0377752,Dear Frankie,PG-13,Miramax,,,0.024,2.179,,,9.659,7.0,115.0,3,2004-05-18,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
tt0760187,The Tripper,R,Reel Source,,,0.026,0.026,,,9.658,5.0,67.0,4,2006-04-20,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt1399103,Transformers Dark Of The Moon,PG-13,DreamWorks,Transformers,223.709,404.272,1289.246,180.563,1065.537,9.654,6.15,372386.0,3,2011-06-28,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt0247199,The Believer,R,IDP Distribution,,2.078,0.577,1.814,-1.501,-0.264,9.647,7.0,391.0,4,2001-10-10,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt3721936,American Honey,R,A24,,3.654,0.692,2.559,-2.962,-1.095,9.645,6.9,32212.0,4,2016-09-30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0469623,Things We Lost In The Fire,R,DreamWorks,,,4.027,10.524,,,9.643,6.6,209.0,4,2007-09-26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1858481,Last Passenger,R,Cohen Media Group,,,0.016,0.06,,,9.641,5.7,5616.0,4,2013-10-18,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
tt0995039,Ghost Town,PG-13,DreamWorks,,24.074,16.091,34.335,-7.983,10.261,9.64,6.4,595.0,3,2008-09-19,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
tt0419749,Find Me Guilty,R,Yari Film Group Releasing,,16.313,1.473,3.308,-14.84,-13.005,9.64,6.6,301.0,4,2006-03-16,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0343663,Eros,R,Warner Independent Pictures (WIP),,,0.248,2.042,,,9.639,5.8,55.0,4,2004-09-09,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1932767,What Maisie Knew,R,Millennium Entertainment,,,1.18,3.001,,,9.634,7.3,25750.0,4,2013-05-02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0283530,The Emperors Club,PG-13,Universal Pictures,,16.988,19.149,22.093,2.161,5.105,9.634,7.0,246.0,3,2002-11-22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1049402,Howl,R,Oscilloscope,,,0.724,1.894,,,9.631,6.75,12223.0,4,2010-08-26,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2652092,The Good Lie,PG-13,Warner Bros.,,,2.966,3.7,,,9.63,7.35,25573.0,3,2014-06-27,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2304771,Mandela Long Walk To Freedom,PG-13,The Weinstein Company,,,9.213,30.978,,,9.628,7.0,25411.0,3,2013-12-06,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt2319580,The Grand Seduction,PG-13,Entertainment One,,,3.797,4.751,,,9.624,6.85,14622.0,3,2013-09-08,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt4935462,Amazing Grace,G,Neon,,,4.468,7.827,,,9.621,7.65,908.0,1,2018-12-07,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
tt0297884,Far From Heaven,PG-13,Focus Features,,18.347,21.611,39.45,3.264,21.103,9.616,7.1,345.0,3,2002-09-02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt6155194,Best Friends Volume 1,R,Fathom Events,Best F(r)iends,,0.259,0.298,,,9.611,5.35,2102.0,4,2017-09-04,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
tt0783238,The Dead Girl,R,First Look International,,,0.025,1.136,,,9.611,6.3,135.0,4,2006-11-07,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
tt5646136,Hillarys America The Secret History Of The Democratic Party,PG-13,Quality Flix,,5.221,13.678,13.678,8.457,8.457,9.609,5.35,6283.0,3,2016-07-15,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
tt1135092,The Limits Of Control,R,Focus Features,,,0.504,2.342,,,9.609,6.2,153.0,4,2009-05-01,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
tt0489327,Venus,R,Miramax,,,4.2,9.187,,,9.608,6.5,80.0,4,2006-09-02,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1595656,To The Wonder,R,Magnolia Pictures,,,0.65,3.101,,,9.607,5.9,25652.0,4,2013-02-22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1536048,We,R,The Weinstein Company,,,0.669,2.343,,,9.603,6.15,11441.0,4,2011-09-01,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1687281,Terri,R,ATO Pictures,,,0.752,0.752,,,9.6,6.4,9244.0,4,2011-07-01,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1441951,Quartet,PG-13,The Weinstein Company,,,20.706,67.014,,,9.595,6.699999999999999,18237.0,3,2012-09-08,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1127877,Cold Souls,PG-13,The Samuel Goldwyn Company,,,1.07,1.342,,,9.591,6.0,83.0,3,2009-08-07,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
tt0240900,Slackers,R,Sony Pictures Entertainment (SPE),,16.988,6.863,8.396,-10.125,-8.592,9.59,5.2,123.0,4,2002-02-01,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0359423,A Home At The End Of The World,R,Warner Independent Pictures (WIP),,8.548,1.354,1.761,-7.194,-6.787,9.584,6.6,99.0,4,2004-07-23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0465436,December Boys,PG-13,Warner Independent Pictures (WIP),,,0.062,1.44,,,9.584,6.1,153.0,3,2007-09-20,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt2771372,Veronica Mars,PG-13,Warner Bros.,,6.536,3.619,3.797,-2.917,-2.739,9.583,6.75,47574.0,3,2014-03-13,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt3318750,Adult Beginners,R,RADiUS-TWC,,,0.119,0.119,,,9.576,5.5,7778.0,4,2014-09-08,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0417225,Idlewild,R,Universal Pictures,,18.822,15.836,15.881,-2.986,-2.941,9.575,5.6,37.0,4,2006-08-25,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
tt0480269,Interview,R,Sony Pictures Classics,,,0.511,1.8,,,9.572,6.4,100.0,4,2007-07-13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0449059,Little Miss Sunshine,R,Fox Searchlight Pictures,,10.038,75.152,126.548,65.114,116.51,9.57,7.6,4594.0,4,2006-07-26,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1261954,Take Me Home,PG-13,Monterey Media,,,0.018,0.045,,,9.567,6.699999999999999,7006.0,3,2011-03-02,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0215545,Bamboozled,R,New Line Cinema,,14.23,3.173,3.442,-11.057,-10.788,9.566,6.3,69.0,4,2000-10-06,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1906329,As Cool As I Am,R,IFC Films,,,0.004,0.004,,,9.565,5.65,5016.0,4,2013-06-21,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1817676,Girl In Progress,PG-13,Lionsgate,,,2.938,5.302,,,9.56,5.65,6286.0,3,2012-05-11,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0231448,Deuces Wild,R,Metro-Goldwyn-Mayer (MGM),,13.59,8.239,8.512,-5.351,-5.078,9.557,5.6,60.0,4,2002-05-03,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0831884,Reservation Road,R,Focus Features,,,0.149,2.184,,,9.557,6.5,207.0,4,2007-09-13,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt0494834,Silk,R,Picturehouse,,,1.351,9.757,,,9.552,5.7,149.0,4,2007-09-14,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0453548,Snow Angels,R,Warner Independent Pictures (WIP),,1.806,0.485,0.499,-1.321,-1.307,9.55,6.4,92.0,4,2008-03-07,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0441774,Lonely Hearts,R,IDP Distribution,,,0.237,3.163,,,9.548,6.0,223.0,4,2006-04-30,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
tt0416212,The Secret Life Of Bees,PG-13,Fox Searchlight Pictures,,13.241,45.464,48.091,32.223,34.85,9.547,7.4,324.0,3,2008-09-17,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0271259,Welcome To Collinwood,R,Warner Bros.,,,0.457,5.671,,,9.547,6.2,114.0,4,2002-05-24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt2195548,Prince Avalanche,R,Magnolia Pictures,,,0.227,0.49,,,9.545,6.300000000000001,17961.0,4,2013-02-13,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0306734,Le Divorce,PG-13,Fox Searchlight Pictures,,,12.201,17.456,,,9.54,4.9,87.0,3,2003-08-08,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt2294677,In A World,R,Roadside Attractions,,,3.281,3.448,,,9.537,6.550000000000001,29760.0,4,2013-08-09,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0273799,Max Keebles Big Move,PG,Walt Disney Studios Motion Pictures,,25.624,23.953,24.881,-1.671,-0.743,9.537,5.5,94.0,2,2001-10-05,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
tt0373450,Where The Truth Lies,R,THINKFilm,,32.177,1.123,4.489,-31.054,-27.688,9.532,6.1,165.0,4,2005-10-07,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
tt2115295,Ginger & Rosa,PG-13,A24,,,1.141,1.886,,,9.531,6.3,9799.0,3,2012-09-07,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0183659,Pollock,R,Sony Pictures Classics,,,12.236,15.645,,,9.531,6.7,198.0,4,2000-09-06,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt3149038,X+Y,PG-13,The Samuel Goldwyn Company,,,0.187,1.137,,,9.527,6.95,25714.0,3,2014-03-13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1695994,The Virginity Hit,R,Sony Pictures Entertainment (SPE),,2.346,0.747,0.747,-1.599,-1.599,9.526,4.6,3747.0,4,2010-09-24,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0373024,Imaginary Heroes,R,Sony Pictures Classics,,,0.301,0.383,,,9.526,6.4,59.0,4,2004-09-14,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1657299,The Decoy Bride,PG,IFC Films,,,0.001,0.135,,,9.522,6.15,10179.0,2,2011-06-06,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt2654572,The Preppie Connection,R,IFC Films,,,0.012,0.012,,,9.52,6.35,3331.0,4,2016-03-18,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1012804,Redbelt,R,Sony Pictures Classics,,8.426,2.824,3.219,-5.602,-5.207,9.519,6.3,159.0,4,2008-04-07,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0488988,Chapter 27,R,Peace Arch Entertainment,,,0.069,0.23,,,9.519,5.7,170.0,4,2007-01-25,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt4196450,The Birth Of A Nation,R,Fox Searchlight Pictures,,8.875,16.561,17.519,7.686,8.644,9.517,6.5,18841.0,4,2016-09-09,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1720182,October Baby,PG-13,Five & Two Pictures,,,6.146,6.191,,,9.517,6.75,6976.0,3,2011-10-30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0472071,Death Defying Acts,PG,Third Rail Releasing,,,0.007,10.285,,,9.514,5.7,147.0,2,2007-09-13,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
tt3305308,Trespass Against Us,R,A24,,,0.006,0.54,,,9.512,5.85,6860.0,4,2016-10-14,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt3277624,Creative Control,R,Magnolia Pictures,,1.044,0.066,0.066,-0.978,-0.978,9.51,5.35,1999.0,4,2016-03-11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
tt0340377,The Station Agent,R,Miramax,,,7.711,11.691,,,9.506,7.4,392.0,4,2003-01-26,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1483324,At Middleton,R,Anchor Bay Films,,,0.06,0.092,,,9.498,6.3,7238.0,4,2013-10-09,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0227005,Made,R,Artisan Entertainment,,6.926,7.356,7.588,0.43,0.662,9.497,6.2,113.0,4,2001-07-13,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt0818165,The Alphabet Killer,R,Anchor Bay Films,,,0.036,0.128,,,9.491,5.2,109.0,4,2008-11-07,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
tt1407065,The Moth Diaries,R,IFC Films,,,0.004,0.474,,,9.49,5.050000000000001,6082.0,4,2011-09-06,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt0799954,The Bridge,R,First Stripe Productions,,,0.226,0.258,,,9.49,6.9,146.0,4,2006-10-27,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt4872078,The Intervention,R,The Samuel Goldwyn Company,,,0.034,0.034,,,9.485,6.0,5338.0,4,2016-08-26,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2012665,Repentance,R,Lionsgate,,,1.296,1.302,,,9.485,4.9,2164.0,4,2014-02-28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt2334733,Madame Bovary,R,Alchemy,,,0.048,0.717,,,9.482,5.65,7206.0,4,2014-08-30,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0491747,Away From Her,PG-13,Lionsgate,,,5.6,11.262,,,9.478,7.1,129.0,3,2007-05-04,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt1682181,Bully,PG-13,The Weinstein Company,,,4.753,5.061,,,9.471,7.35,9715.0,3,2011-04-23,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
tt0314786,The Inlaws,PG-13,Warner Bros.,,,27.481,36.132,,,9.471,5.7,175.0,3,2003-05-23,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3726704,Experimenter,PG-13,Magnolia Pictures,,,0.166,0.239,,,9.469,6.55,16421.0,3,2015-10-16,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
tt0204137,Animal Factory,R,Silver Nitrate,,,0.062,0.062,,,9.469,6.4,130.0,4,2000-08-01,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1700844,The Deep Blue Sea,R,Music Box Films,,,1.292,3.606,,,9.458,6.05,13909.0,4,2011-09-11,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
tt0362269,Kinsey,R,Fox Searchlight Pictures,,14.466,13.486,22.422,-0.98,7.956,9.45,6.7,291.0,4,2004-09-04,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2205904,Generation Iron,PG-13,The Vladar Company,Generation Iron,,0.94,0.998,,,9.446,6.949999999999999,7211.0,3,2013-09-20,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
tt1655461,Wild Oats,PG-13,Dimension Films,,,0.042,0.259,,,9.443,5.9,2933.0,3,2016-09-22,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0430770,The Women,PG-13,Picturehouse,,19.259,32.382,60.253,13.123,40.994,9.443,5.0,231.0,3,2008-09-12,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False
tt0439544,Dirty,R,Silver Nitrate,,3.861,0.353,0.353,-3.508,-3.508,9.439,5.3,68.0,4,2005-11-10,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt1719071,Another Happy Day,R,Phase 4 Films,,4.589,0.01,0.94,-4.579,-3.649,9.435,5.9,3866.0,4,2011-11-18,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt0285861,Owning Mahowny,R,Sony Pictures Classics,,13.436,1.359,1.533,-12.077,-11.903,9.435,7.0,84.0,4,2003-05-02,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
tt0199626,In The Cut,R,Screen Gems,,,6.383,31.879,,,9.433,5.1,221.0,4,2003-09-09,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
tt1912398,God Bless America,R,Magnolia Pictures,,,0.141,0.452,,,9.431,7.15,66552.0,4,2011-09-09,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt1713476,The Bay,R,Roadside Attractions,,,0.035,1.78,,,9.429,5.55,23847.0,4,2012-09-13,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
tt2517044,The Song,PG-13,The Samuel Goldwyn Company,,,1.1,1.1,,,9.422,5.9,2018.0,3,2014-09-26,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
tt0345074,Connie And Carla,PG-13,Universal Pictures,,35.507,10.633,14.914,-24.874,-20.593,9.418,6.2,59.0,3,2004-04-16,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
tt1226232,The Greatest,R,Paladin,,7.093,0.136,1.59,-6.957,-5.503,9.417,6.3,102.0,4,2009-01-17,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt2870808,Life Partners,R,Magnolia Pictures,,,0.009,0.009,,,9.415,6.050000000000001,7987.0,4,2014-12-05,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt0269341,Two Can Play That Game,R,Screen Gems,,18.006,30.799,31.014,12.793,13.008,9.41,6.3,41.0,4,2001-09-07,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
tt1623745,Little Birds,R,Millennium Entertainment,,,0.02,0.02,,,9.407,6.050000000000001,4627.0,4,2011-01-23,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
tt3253232,The Bounce Back,PG-13,Viva Pictures,,,0.336,0.44,,,9.406,5.7,532.0,3,2016-02-26,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
